Date,Team,Acquired,Relinquished,Notes
2009-12-26,Bobcats,,• Tyson Chandler,placed on IL with left foot injury
2009-12-26,Bobcats,• Ronald Murray / Flip Murray,,activated from IL
2009-12-26,Bulls,• Tyrus Thomas,,activated from IL
2009-12-26,Jazz,• Kyle Korver,,activated from IL
2009-12-26,Timberwolves,,• Brian Cardinal,placed on IL
2009-12-26,Timberwolves,• Ryan Gomes,,activated from IL
2009-12-27,Celtics,,• Lester Hudson,placed on IL
2009-12-27,Celtics,• Bill Walker,,activated from IL
2009-12-27,Clippers,,• Marcus Camby,placed on IL with sore left knee
2009-12-27,Clippers,• DeAndre Jordan,,activated from IL
2009-12-27,Nuggets,,• Chauncey Billups,placed on IL with strained left groin
2009-12-27,Nuggets,• Johan Petro,,activated from IL
2009-12-27,Pistons,,• Chucky Atkins,placed on IL
2009-12-27,Pistons,,• DaJuan Summers,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2009-12-27,Pistons,• Ben Gordon,,activated from IL
2009-12-27,Pistons,• Tayshaun Prince,,activated from IL
2009-12-28,76ers,,• Willie Green,placed on IL with sprained left ankle
2009-12-28,76ers,• Allen Iverson,,activated from IL
2009-12-28,Bobcats,• Acie Law,,activated from IL
2009-12-28,Thunder,,• D.J. White,placed on IL
2009-12-28,Thunder,,• Kyle Weaver,placed on IL recovering from surgery on separated left shoulder
2009-12-28,Thunder,• Byron Mullens / B.J. Mullens,,activated from IL
2009-12-28,Thunder,• Kevin Ollie,,activated from IL
2009-12-28,Wizards,,• JaVale McGee,placed on IL with sore right knee
2009-12-28,Wizards,• Mike James (Lamont),,activated from IL
2009-12-29,Hawks,,• Othello Hunter,placed on IL
2009-12-29,Hawks,• Joe Smith (Leynard),,activated from IL
2009-12-29,Hornets,,• Hilton Armstrong,placed on IL
2009-12-29,Hornets,• Morris Peterson,,activated from IL
2009-12-29,Pistons,,• Will Bynum,placed on IL with sore ankle(s)
2009-12-29,Pistons,• Chucky Atkins,,activated from IL
2009-12-29,Rockets,,• Tracy McGrady,placed on IL
2009-12-29,Timberwolves,,• Oleksiy Pecherov,placed on IL
2009-12-29,Timberwolves,• Brian Cardinal,,activated from IL
2009-12-29,Rockets,• Chase Budinger,,activated from IL
2009-12-30,Celtics,,• Glen Davis,placed on IL
2009-12-30,Celtics,• Lester Hudson,,activated from IL
2009-12-30,Clippers,,• Steve Novak,placed on IL
2009-12-30,Clippers,• Marcus Camby,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2009-12-30,Nets,,• Josh Boone,placed on IL
2009-12-30,Nets,• Chris Douglas-Roberts,,activated from IL
2009-12-30,Timberwolves,,• Alando Tucker,placed on IL
2009-12-30,Timberwolves,,• Brian Cardinal,placed on IL
2009-12-30,Timberwolves,• Oleksiy Pecherov,,activated from IL
2010-01-01,Knicks,,• Jonathan Bender,placed on IL with sore left leg
2010-01-01,Knicks,• Marcus Landry,,activated from IL
2010-01-02,Celtics,,• Kevin Garnett,placed on IL with hyperextended right knee
2010-01-02,Celtics,• Glen Davis,,activated from IL
2010-01-02,Nets,,• Sean Williams,placed on IL
2010-01-02,Nets,• Josh Boone,,activated from IL
2010-01-02,Wizards,,• Mike James (Lamont),placed on IL
2010-01-02,Wizards,• JaVale McGee,,activated from IL
2010-01-04,Blazers,,• Joel Przybilla,placed on IL recovering from surgery on right knee to repair ruptured patella tendon
2010-01-04,Clippers,,• Brian Skinner,placed on IL
2010-01-04,Clippers,• Steve Novak,,activated from IL
2010-01-04,Heat,,• Jermaine O'Neal,placed on IL with strained groin
2010-01-04,Heat,• Yakhouba Diawara,,activated from IL
2010-01-04,Blazers,• Patrick Mills / Patty Mills,,activated from IL
2010-01-05,76ers,,• Royal Ivey,placed on IL
2010-01-05,76ers,• Willie Green,,activated from IL
2010-01-05,Knicks,,• Eddy Curry,placed on IL
2010-01-05,Knicks,• Jonathan Bender,,activated from IL
2010-01-05,Mavericks,,• Erick Dampier,placed on IL with left knee effusion
2010-01-05,Mavericks,• James Singleton,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2010-01-05,Nets,,• Josh Boone,placed on IL with sore left knee
2010-01-05,Nets,• Eduardo Najera,,activated from IL
2010-01-05,Nets,• Jarvis Hayes,,activated from IL
2010-01-05,Pacers,,• Tyler Hansbrough,placed on IL with ear infection
2010-01-05,Pacers,• Travis Diener,,activated from IL
2010-01-05,Raptors,,• Hidayet Turkoglu / Hedo Turkoglu,placed on IL with flu-like symptoms / upper respiratory infection
2010-01-05,Raptors,• Patrick O'Bryant,,activated from IL
2010-01-06,Cavaliers,,• Jamario Moon,placed on IL with abdominal strain
2010-01-06,Cavaliers,• Danny Green,,activated from IL
2010-01-06,Celtics,,• Eddie House,placed on IL with flu
2010-01-06,Celtics,• Paul Pierce,,activated from IL
2010-01-06,Heat,• Jermaine O'Neal,,activated from IL
2010-01-06,Jazz,,• Deron Williams,placed on IL with sprained right wrist
2010-01-06,Nets,,• Bobby Simmons,placed on IL
2010-01-06,Nets,,• Eduardo Najera,placed on IL
2010-01-06,Nets,• Sean Williams,,activated from IL
2010-01-06,Raptors,,• Patrick O'Bryant,placed on IL
2010-01-06,Raptors,• Hidayet Turkoglu / Hedo Turkoglu,,activated from IL
2010-01-06,Raptors,• Jose Calderon,,activated from IL
2010-01-06,Wizards,• Mike Miller,,activated from IL
2010-01-06,Wizards,,• Gilbert Arenas,placed on IL (suspended)
2010-01-07,Knicks,,• Al Harrington,placed on IL with strained left calf
2010-01-07,Knicks,• Eddy Curry,,activated from IL
2010-01-08,Celtics,• Eddie House,,activated from IL
2010-01-08,Heat,,• James Jones (b),placed on IL
 Date, Team, Acquired, Relinquished, Notes
2010-01-08,Heat,,• Yakhouba Diawara,placed on IL
2010-01-08,Mavericks,,• James Singleton,placed on IL
2010-01-08,Mavericks,• Erick Dampier,,activated from IL
2010-01-08,Nets,,• Sean Williams,placed on IL
2010-01-08,Nets,• Josh Boone,,activated from IL
2010-01-08,Nuggets,,• Carmelo Anthony,placed on IL with bruised right knee
2010-01-08,Nuggets,• Chauncey Billups,,activated from IL
2010-01-08,Pacers,,• Travis Diener,placed on IL
2010-01-08,Pacers,• Danny Granger,,activated from IL
2010-01-08,Timberwolves,,• Ryan Hollins,placed on IL with upper respiratory infection
2010-01-08,Timberwolves,• Brian Cardinal,,activated from IL
2010-01-09,76ers,,• Allen Iverson,placed on IL with right knee injury
2010-01-09,76ers,• Royal Ivey,,activated from IL
2010-01-09,Grizzlies,,• Hamed Haddadi,placed on IL
2010-01-09,Jazz,,• Kosta Koufos,placed on IL
2010-01-09,Jazz,• Deron Williams,,activated from IL
2010-01-09,Magic,,• Vince Carter,placed on IL with sprained/separated left shoulder
2010-01-09,Magic,• Adonal Foyle,,activated from IL
2010-01-09,Mavericks,,• Josh Howard,placed on IL with bruised left thigh
2010-01-09,Mavericks,,• Kris Humphries,placed on IL
2010-01-09,Mavericks,• James Singleton,,activated from IL
2010-01-09,Mavericks,• Matt Carroll,,activated from IL
2010-01-10,Clippers,,• Sebastian Telfair,placed on IL with sore groin
2010-01-10,Clippers,• Brian Skinner,,activated from IL
2010-01-10,Nets,,• Devin Harris,placed on IL with right wrist tendinitis
 Date, Team, Acquired, Relinquished, Notes
2010-01-10,Nets,• Bobby Simmons,,activated from IL
2010-01-10,Raptors,,• Marcus Banks,placed on IL with upper respiratory infection
2010-01-10,Raptors,• Patrick O'Bryant,,activated from IL
2010-01-10,Spurs,,• Malik Hairston,placed on IL
2010-01-10,Spurs,• Ian Mahinmi,,activated from IL
2010-01-11,76ers,,• Royal Ivey,placed on IL
2010-01-11,76ers,• Allen Iverson,,activated from IL
2010-01-11,Bucks,,• Michael Redd,placed on IL with torn ACL and MCL in left knee (out for season)
2010-01-11,Bucks,• Dan Gadzuric,,activated from IL
2010-01-11,Jazz,,• C.J. Miles,placed on IL with viral infection / flu
2010-01-11,Jazz,• Kosta Koufos,,activated from IL
2010-01-11,Knicks,,• Marcus Landry,placed on IL
2010-01-11,Knicks,• Al Harrington,,activated from IL
2010-01-11,Nuggets,• Carmelo Anthony,,activated from IL
2010-01-11,Pacers,,• Josh McRoberts,placed on IL
2010-01-11,Pacers,• Tyler Hansbrough,,activated from IL
2010-01-11,Pistons,,• Tayshaun Prince,placed on IL with sore left knee
2010-01-11,Pistons,• DaJuan Summers,,activated from IL
2010-01-12,Clippers,,• Chris Kaman,placed on IL with back injury
2010-01-12,Clippers,• Sebastian Telfair,,activated from IL
2010-01-12,Kings,,• Hilton Armstrong,placed on IL
2010-01-12,Lakers,,• Pau Gasol,placed on IL with strained right hamstring
2010-01-12,Lakers,• Luke Walton,,activated from IL
2010-01-12,Wizards,,• Mike Miller,placed on IL with strained right calf
2010-01-12,Wizards,• Mike James (Lamont),,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2010-01-13,Hawks,,• Zaur Pachulia / Zaza Pachulia,placed on IL with flu
2010-01-13,Knicks,,• Eddy Curry,placed on IL with left knee injury
2010-01-13,Knicks,• Marcus Landry,,activated from IL
2010-01-13,Mavericks,,• Eduardo Najera,placed on IL with sore lower back
2010-01-13,Mavericks,,• Tim Thomas,placed on IL with strained right Achilles tendon
2010-01-13,Mavericks,• Josh Howard,,activated from IL
2010-01-13,Nets,,• Keyon Dooling,placed on IL
2010-01-13,Nets,,• Shawne Williams,placed on IL
2010-01-13,Nets,,• Tony Battie,placed on IL
2010-01-13,Nets,• Devin Harris,,activated from IL
2010-01-13,Pacers,,• T.J. Ford,placed on IL
2010-01-13,Pacers,• Travis Diener,,activated from IL
2010-01-14,Jazz,,• Kosta Koufos,placed on IL
2010-01-14,Jazz,• C.J. Miles,,activated from IL
2010-01-15,Kings,,• Sean May,placed on IL with hamstring injury
2010-01-15,Kings,• Kevin Martin,,activated from IL
2010-01-15,Lakers,,• Adam Morrison,placed on IL with flu
2010-01-15,Lakers,• Pau Gasol,,activated from IL
2010-01-15,Magic,,• Adonal Foyle,placed on IL
2010-01-15,Magic,• Vince Carter,,activated from IL
2010-01-15,Mavericks,,• Matt Carroll,placed on IL with stomach virus
2010-01-15,Mavericks,• Eduardo Najera,,activated from IL
2010-01-15,Nets,,• Bobby Simmons,placed on IL
2010-01-15,Nets,,• Tony Battie,placed on IL (P)
2010-01-15,Nets,• Keyon Dooling,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2010-01-15,Raptors,,• Patrick O'Bryant,placed on IL
2010-01-15,Raptors,• Marcus Banks,,activated from IL
2010-01-15,Rockets,• Joey Dorsey,,activated from IL
2010-01-16,Jazz,• Kosta Koufos,,activated from IL
2010-01-16,Jazz,• Kyrylo Fesenko,• Kyrylo Fesenko,activated from IL
2010-01-16,Pacers,,• Luther Head,placed on IL with sprained left ankle
2010-01-16,Pacers,• T.J. Ford,,activated from IL
2010-01-17,Mavericks,,• Eduardo Najera,placed on IL with sore lower back
2010-01-17,Mavericks,• Matt Carroll,,activated from IL
2010-01-17,Nuggets,,• Johan Petro,placed on IL
2010-01-17,Nuggets,• Ty Lawson,,activated from IL
2010-01-17,Raptors,,• Marco Belinelli,placed on IL with flu-like symptoms
2010-01-17,Raptors,• Patrick O'Bryant,,activated from IL
2010-01-18,Clippers,,• Al Thornton,placed on IL with sprained left ankle
2010-01-18,Clippers,• Chris Kaman,,activated from IL
2010-01-18,Hawks,,• Jason Collins,placed on IL
2010-01-18,Hawks,• Zaur Pachulia / Zaza Pachulia,,activated from IL
2010-01-18,Kings,• Hilton Armstrong,,activated from IL
2010-01-18,Spurs,,• Richard Jefferson,placed on IL with sore lower back / back spasms
2010-01-18,Spurs,• Matt Bonner,,activated from IL
2010-01-18,Thunder,,• Nick Collison,placed on IL with concussion
2010-01-18,Thunder,• D.J. White,,activated from IL
2010-01-18,Timberwolves,,• Kevin Love,placed on IL with strep throat
2010-01-18,Timberwolves,• Ryan Hollins,,activated from IL
2010-01-18,Warriors,,• Anthony Randolph,placed on IL with sprained left ankle (out for season)
 Date, Team, Acquired, Relinquished, Notes
2010-01-18,Wizards,,• Mike James (Lamont),placed on IL with broken left hand
2010-01-18,Wizards,• Mike Miller,,activated from IL
2010-01-19,Pacers,,• Tyler Hansbrough,placed on IL with inner ear infection (out for season)
2010-01-19,Pacers,• Josh McRoberts,,activated from IL
2010-01-19,Raptors,,• Sonny Weems,placed on IL with pulled rip cage muscle
2010-01-19,Raptors,• Marco Belinelli,,activated from IL
2010-01-20,Bucks,,• Dan Gadzuric,placed on IL
2010-01-20,Clippers,,• Brian Skinner,placed on IL
2010-01-20,Clippers,• Al Thornton,,activated from IL
2010-01-20,Mavericks,,• Josh Howard,placed on IL with stomach flu
2010-01-20,Mavericks,• Eduardo Najera,,activated from IL
2010-01-20,Raptors,,• Patrick O'Bryant,placed on IL
2010-01-20,Raptors,• Sonny Weems,,activated from IL
2010-01-20,Spurs,,• Marcus Haislip,placed on IL
2010-01-20,Spurs,• Richard Jefferson,,activated from IL
2010-01-21,Cavaliers,,• Maurice Williams / Mo Williams,placed on IL with sprained left shoulder
2010-01-21,Clippers,,• Sebastian Telfair,placed on IL with strained hamstring / ruptured groin
2010-01-21,Clippers,• Brian Skinner,,activated from IL
2010-01-22,Celtics,,• J.R. Giddens,placed on IL
2010-01-22,Celtics,• Kevin Garnett,,activated from IL
2010-01-22,Heat,,• Daequan Cook,placed on IL
2010-01-22,Heat,• James Jones (b),,activated from IL
2010-01-22,Hornets,,• Morris Peterson,placed on IL
2010-01-22,Hornets,• Sean Marks,,activated from IL
2010-01-22,Kings,,• Kenny Thomas,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2010-01-22,Lakers,,• Didier Ilunga-Mbenga / Didier Mbenga / D.J. Mbenga,placed on IL
2010-01-22,Lakers,• Adam Morrison,,activated from IL
2010-01-22,Mavericks,,• Eduardo Najera,placed on IL
2010-01-22,Mavericks,• Josh Howard,,activated from IL
2010-01-22,Pacers,,• Travis Diener,placed on IL
2010-01-22,Pacers,• Luther Head,,activated from IL
2010-01-22,Pistons,,• Ben Gordon,placed on IL with groin injury
2010-01-22,Pistons,• Tayshaun Prince,,activated from IL
2010-01-22,Raptors,,• Andrea Bargnani,placed on IL with sore lower back
2010-01-22,Raptors,• Patrick O'Bryant,,activated from IL
2010-01-22,Thunder,,• D.J. White,placed on IL recovering from surgery to repair fractured right thumb
2010-01-22,Thunder,• Nick Collison,,activated from IL
2010-01-22,Timberwolves,,• Nathan Jawai,placed on IL
2010-01-22,Timberwolves,• Kevin Love,,activated from IL
2010-01-23,Bucks,,• Francisco Elson,placed on IL
2010-01-23,Bucks,• Dan Gadzuric,,activated from IL
2010-01-23,Hornets,,• David West,placed on IL with sprained left ankle
2010-01-23,Hornets,• Morris Peterson,,activated from IL
2010-01-23,Nets,,• Devin Harris,placed on IL with sprained right wrist
2010-01-23,Nets,• Tony Battie,,activated from IL
2010-01-24,Clippers,,• Eric Gordon,placed on IL with sprained left big toe
2010-01-24,Mavericks,,• Erick Dampier,placed on IL with sore left knee
2010-01-24,Mavericks,• Eduardo Najera,,activated from IL
2010-01-24,Mavericks,• Tim Thomas,,activated from IL
2010-01-24,Raptors,,• Marcus Banks,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2010-01-24,Raptors,• Andrea Bargnani,,activated from IL
2010-01-24,Wizards,,• Dominic McGuire,placed on IL
2010-01-24,Wizards,• Mike James (Lamont),,activated from IL
2010-01-25,76ers,,• Jason Kapono,placed on IL
2010-01-25,76ers,• Royal Ivey,,activated from IL
2010-01-25,Blazers,• Nicolas Batum,,activated from IL
2010-01-25,Cavaliers,,• Delonte West,placed on IL with broken left ring finger
2010-01-25,Cavaliers,• Jamario Moon,,activated from IL
2010-01-25,Grizzlies,,• Lester Hudson,placed on IL
2010-01-25,Grizzlies,• Hamed Haddadi,,activated from IL
2010-01-25,Hornets,• David West,,activated from IL
2010-01-25,Nuggets,,• Carmelo Anthony,placed on IL with sprained left ankle
2010-01-25,Nuggets,• Johan Petro,,activated from IL
2010-01-25,Suns,,• Leandro Barbosa,placed on IL recovering from surgery on wrist to remove cyst
2010-01-25,Suns,• Taylor Griffin,,activated from IL
2010-01-25,Jazz,,• Kosta Koufos,placed on IL
2010-01-25,Hornets,,• Aaron Gray,placed on IL
2010-01-26,Kings,,• Jon Brockman,placed on IL with bruised left hip
2010-01-26,Kings,• Sean May,,activated from IL
2010-01-26,Lakers,,• Adam Morrison,placed on IL
2010-01-26,Lakers,• Didier Ilunga-Mbenga / Didier Mbenga / D.J. Mbenga,,activated from IL
2010-01-26,Mavericks,,• Eduardo Najera,placed on IL
2010-01-26,Mavericks,,• Matt Carroll,placed on IL
2010-01-26,Mavericks,• Erick Dampier,,activated from IL
2010-01-26,Timberwolves,,• Oleksiy Pecherov,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2010-01-26,Timberwolves,• Alando Tucker,,activated from IL
2010-01-26,Wizards,,• Nick Young,placed on IL
2010-01-26,Wizards,• Dominic McGuire,,activated from IL
2010-01-27,76ers,,• Royal Ivey,placed on IL
2010-01-27,76ers,• Jason Kapono,,activated from IL
2010-01-27,Clippers,,• Brian Skinner,placed on IL
2010-01-27,Clippers,• Eric Gordon,,activated from IL
2010-01-27,Grizzlies,,• Hamed Haddadi,placed on IL
2010-01-27,Grizzlies,• Lester Hudson,,activated from IL
2010-01-27,Lakers,,• Didier Ilunga-Mbenga / Didier Mbenga / D.J. Mbenga,placed on IL
2010-01-27,Lakers,• Adam Morrison,,activated from IL
2010-01-27,Nets,,• Courtney Lee,placed on IL with oral surgery
2010-01-27,Nets,• Bobby Simmons,,activated from IL
2010-01-27,Raptors,,• DeMar DeRozan,placed on IL with sprained right ankle
2010-01-27,Raptors,• Marcus Banks,,activated from IL
2010-01-27,Timberwolves,,• Alando Tucker,placed on IL
2010-01-27,Timberwolves,• Oleksiy Pecherov,,activated from IL
2010-01-29,Clippers,,• Chris Kaman,placed on IL with sprained left ankle
2010-01-29,Clippers,• Brian Skinner,,activated from IL
2010-01-29,Grizzlies,,• Lester Hudson,placed on IL
2010-01-29,Grizzlies,• Hamed Haddadi,,activated from IL
2010-01-29,Hawks,,• Randolph Morris,placed on IL
2010-01-29,Hawks,• Jason Collins,,activated from IL
2010-01-29,Heat,,• Michael Beasley,placed on IL with hyperextended right knee
2010-01-29,Heat,• Daequan Cook,,activated from IL
